id,name,latitude,longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
451,"Washington Sq",42.33940659197945,-71.13489642273635,42.339219,-71.134761,1,rooftop,1619,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"City of Brookline"
242,"Roslindale Village - South St (former)",42.287072,-71.127754,42.287145,-71.127753,1,rooftop,4199,"Washington St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
D32052,"Jamaica St at South St",42.3060456272408,-71.11570891001975,42.306089,-71.115511,1,rooftop,5,"Metcalf Ct",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32011,"Innovation Lab - 125 Western Ave at Batten Way",42.36371276003581,-71.12459778785706,42.363418,-71.124663,1,rooftop,118-124,"Western Ave",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
B32064,"Flat 9 at Whittier",42.33420351352245,-71.08767616843123,42.334019,-71.087631,1,rooftop,160,"Ruggles St",,,"Roxbury Crossing",MA,"Suffolk County",02120,US,"City of Boston"
L32005,"Thorndike Field at Minuteman Bikeway",42.40016804853787,-71.14456963094199,42.400624,-71.144437,0.99,rooftop,132,"Varnum St",,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32014,"Tremont St at West St",42.354979,-71.063348,42.354949,-71.063171,1,rooftop,148,"Tremont St",,,Boston,MA,"Suffolk County",02111,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
456,"Graham and Parks School – Linnaean St at Walker St",42.38294430172271,-71.12449831038248,42.38298,-71.124263,1,rooftop,137,"Linnaean St",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
204,"Walnut Ave at Warren St",42.324081,-71.083235,42.32424,-71.08359,1,rooftop,19,"Walnut Ave",,,Roxbury,MA,"Suffolk County",02119,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32074,"Concord Ave at Spinelli Place",42.390719,-71.1538877,42.390953,-71.153709,1,rooftop,755,"Concord Ave",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
82,"Beacon St at Tappan St",42.33826680058037,-71.13894682028331,42.338111,-71.138934,1,rooftop,1705,"Beacon St",,,Brookline,MA,"Norfolk County",02445,US,"City of Brookline"
524,"Newton Highlands T",42.322065656952944,-71.2063729763031,42.322175,-71.206342,1,rooftop,1160,"Walnut St",,,"Newton Highlands",MA,"Middlesex County",02461,US,"Town of Newton"
523,"Boston College T",42.33987891612856,-71.16708934307098,42.340041,-71.167275,1,rooftop,11,"Commonwealth Ave",,,"Chestnut Hill",MA,"Middlesex County",02467,US,"Town of Newton"
D32039,"Charlestown Navy Yard",42.374124549426526,-71.05481199938367,42.37442,-71.055083,1,rooftop,125,"Baxter Rd",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
481,"645 Summer St",42.341780891371904,-71.03987016504107,42.341796,-71.040379,1,rooftop,645,"Summer St",,,Boston,MA,"Suffolk County",02210,US,"City of Boston"
358,"Medford St at Charlestown BCYF",42.380429474494896,-71.06055721676967,42.380076,-71.06034,1,rooftop,81,"Polk St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
V32001,"7 Acre Park",42.41143222973408,-71.06823265090497,42.411711,-71.068148,1,rooftop,126,"Tremont St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
V32015,"Gramsdorf Playground",42.408156,-71.0429,42.408394,-71.04274,1,rooftop,72,"Nichols St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
544,"Old Morse Park at Putnam Ave",42.35766247889882,-71.1084133386612,42.357612,-71.108567,1,rooftop,533-A,"Putnam Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
226,"Commonwealth Ave At Babcock St",42.35154734791375,-71.12126246094704,42.3515,-71.121498,1,rooftop,1016,"Commonwealth Ave",,,Boston,MA,"Norfolk County",02215,US,"City of Brookline"
522,"Salem State University - Bike Path at Loring Ave",42.50182398896298,-70.89478075504303,42.501833,-70.894585,1,rooftop,69,"Loring Ave",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
478,"Gove St at Orleans St",42.37057753242139,-71.03558540113227,42.370329,-71.035521,1,rooftop,137,"Orleans St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
M32067,"Berkshire Street at Cambridge Street",42.37207657915397,-71.08995433905875,42.372028,-71.089802,1,rooftop,146,"Berkshire St",,,Cambridge,MA,"Middlesex County",02141,US,"City of Cambridge"
224,"Fresh Pond Reservation",42.38267827521855,-71.143478951426,42.382529,-71.143263,1,nearest_street,,US-3,,,Cambridge,MA,"Middlesex County",02138,US,"TIGER/Line® dataset from the US Census Bureau"
306,"Blue Hill Ave at Southwood St (former)",42.31784,-71.07796,42.317879,-71.077681,1,rooftop,200,"Blue Hill Ave",,,Roxbury,MA,"Suffolk County",02119,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
41,"Packard's Corner - Commonwealth Ave at Brighton Ave",42.352261,-71.123831,42.351879,-71.124176,0.99,rooftop,1094,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
575,"Goodhue St at Grove St",42.520897,-70.910528,42.520739,-70.910085,1,rooftop,28,"Goodhue St",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
126,"Egleston Square - Atherton St at Washington St",42.315692,-71.098634,42.315469,-71.098861,1,rooftop,3089-3091,"Washington St",,,Boston,MA,"Suffolk County",02119,US,"City of Boston"
C32008,"Boylston St at Fairfield St",42.348803822833936,-71.08236908912659,42.349017,-71.082438,1,rooftop,815-825,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
C32112,"Meaney Playground - Pleasant St at E Cottage St",42.31870274532011,-71.05889977661718,42.318899,-71.058651,1,rooftop,34,"Pond St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
134,"Boylston St at Dartmouth St",42.350413,-71.07655,42.350609,-71.076581,1,rooftop,573-575,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
414,"Discovery Park - 30 Acorn Park Drive",42.39790817368333,-71.14797130814623,42.398097,-71.147675,1,rooftop,30,"Acorn Park Dr",,,Cambridge,MA,"Middlesex County",02140,US,"City of Cambridge"
D32036,"Main St at Baldwin St",42.380857,-71.070629,42.381049,-71.070401,1,rooftop,419,"Main St",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
M32076,"Old Morse Park at Putnam Ave",42.357709765,-71.108417153,42.357612,-71.108567,1,rooftop,533-A,"Putnam Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
M32075,"Danehy Park at New Street",42.389551163,-71.139196634,42.389802,-71.139485,1,rooftop,87,"New St",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32064,"75 Binney St",42.36550728505653,-71.0801375997653,42.365788,-71.080507,1,rooftop,75,"Binney St",,,Cambridge,MA,"Middlesex County",02142,US,"City of Cambridge"
400,"Lansdowne T Stop",42.34734473177431,-71.1001680795016,42.347285,-71.10069,1,rooftop,3,"David Ortiz Dr",,,Boston,MA,"Suffolk County",02215,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
217,"Orient Heights T Stop - Bennington St at Saratoga St",42.386781,-71.006098,42.387089,-71.006281,1,rooftop,1016,"Bennington St",,,"East Boston",MA,"Suffolk County",02128,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32013,"Magoun Square at Trum Field",42.39778339961249,-71.10594004465383,42.398095,-71.105863,1,rooftop,62,"William St",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32034,"Perry Park",42.37927324600841,-71.10341902831351,42.379216,-71.103181,1,rooftop,359,"Washington St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32009,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,42.341403,-71.076955,1,rooftop,685,"Tremont St",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
K32009,"Cypress St at Clark Playground",42.32784317478686,-71.1253622174263,42.327917,-71.125058,1,rooftop,3,"Wellington Ter",,,Brookline,MA,"Norfolk County",02445,US,"City of Brookline"
45,"Jersey St. at Boylston St.",42.3446808403874,-71.09785348176956,42.344782,-71.098279,1,rooftop,1301,"Boylston St",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
R32006,"Revere City Hall",42.40741,-71.0139,42.407707,-71.014037,1,rooftop,258,Broadway,,,Revere,MA,"Suffolk County",02151,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
138,"Newmarket Square T Stop - Massachusetts Ave at Newmarket Square",42.326599,-71.066498,42.326388,-71.06689,1,rooftop,1071,"Massachusetts Ave",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
N32014,"Washington St at Walnut St",42.351458116963016,-71.20764970779419,42.351399,-71.207514,1,rooftop,275,"Walnut St",,,Newtonville,MA,"Middlesex County",02460,US,"Town of Newton"
354,"Washington St at Egremont Rd",42.34286835071959,-71.14127840855872,42.34258,-71.141251,1,rooftop,16-20,"Washington St",,,Boston,MA,"Suffolk County",02108,US,"City of Boston"
594,"Riverway at Brookline Ave",42.33661005730433,-71.11004680395126,42.337099,-71.109951,0.99,rooftop,110,"Francis St",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
44,"Congress St at Boston City Hall",42.36041774637169,-71.05752243543975,42.360109,-71.058141,0.99,rooftop,1,"City Hall Plz",,,Boston,MA,"Suffolk County",02108,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
159,"S Huntington Ave at Heath St",42.32760387040573,-71.11089169979095,42.327774,-71.111392,1,rooftop,147R,"S Huntington Ave",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
447,"The Overlook at St. Gabriel's",42.34679008347347,-71.14549813806661,42.346436,-71.145784,1,rooftop,161A,"Washington St",,,Brighton,MA,"Suffolk County",02135,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
566,"Main Street/Albany Street/Technology Square",42.3629016,-71.0915669,42.362931,-71.091216,1,rooftop,200,"Technology Sq",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
131,"Jackson Square T Stop",42.32293117195949,-71.10014140605927,42.322994,-71.09988,1,rooftop,245,"Centre St",,,Roxbury,MA,"Suffolk County",02119,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
V32009,"Pope John High School",42.420348701645025,-71.04419767862055,42.420578,-71.044169,1,rooftop,904,Broadway,,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
B32000,"Newbury St at Hereford St",42.348717,-71.085954,42.348819,-71.085881,1,rooftop,53,"Hereford St",,,Boston,MA,"Suffolk County",02115,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32042,"Washington St at Bowdoin St",42.299127817,-71.073361754,42.299139,-71.073201,1,rooftop,354-356A,"Washington St",,,Boston,MA,"Suffolk County",02124,US,"City of Boston"
424,"Jamaica St at South St",42.3060456272408,-71.11570891001975,42.306089,-71.115511,1,rooftop,5,"Metcalf Ct",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
300,"Tremont St at Northampton St (former)",42.33884970690809,-71.08140613892829,42.33863,-71.081257,1,rooftop,798,"Tremont St",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
75,"Lafayette Square at Mass Ave / Main St / Columbia St",42.36346469304347,-71.10057324171066,42.363317,-71.100498,1,rooftop,410,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
193,"Brookline Town Hall",42.33376472623494,-71.12046446660315,42.333993,-71.120687,1,rooftop,333,"Washington St",,,Brookline,MA,"Norfolk County",02445,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32002,"One Kendall Square at Hampshire St / Portland St",42.366277,-71.09169,42.366407,-71.091436,1,rooftop,100,"One Kendall Sq",,,Cambridge,MA,"Middlesex County",02141,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
F32006,"Hormel Stadium",42.40721644126376,-71.09651505947113,42.4071,-71.095016,0.99,rooftop,3780,"Mystic Valley Pkwy",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32012,"Post Office Square",42.35585435522005,-71.05459745998814,42.355719,-71.055027,1,rooftop,185,"Franklin St",,,Boston,MA,"Suffolk County",02110,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
57,"Massachusetts Ave at Columbus Ave",42.340814,-71.0816197,42.340898,-71.081745,1,rooftop,434,"Massachusetts Ave",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
D32032,"Silber Way",42.34949599514002,-71.10057592391968,42.349675,-71.100679,1,rooftop,605,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
293,"Bartlett St at John Elliot Sq (former)",42.32946325922549,-71.09015820552486,42.329364,-71.090273,1,rooftop,10-18,"John Eliot Sq",,,Boston,MA,"Suffolk County",02119,US,"City of Boston"
M32043,"Mt Auburn",42.37478628706384,-71.13320231437683,42.374981,-71.133227,1,rooftop,277,"Mt Auburn St",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
35,"Arch St at Franklin St",42.355335019412564,-71.0582291708306,42.355269,-71.058021,1,rooftop,80,"Arch St",,,Boston,MA,"Suffolk County",02110,US,"City of Boston"
S32042,"Trum Field @ Cedar St (Temp Winter Station)",42.398256183,-71.10757637,42.398507,-71.107364,1,rooftop,563,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
372,"Boylston St at Exeter St",42.349589423682445,-71.0794677917329,42.349705,-71.079842,1,rooftop,705-711,"Boylston St",,,Boston,MA,"Suffolk County",02116,US,"City of Boston"
B32033,"Huntington Ave at Mass Art",42.336585554561154,-71.0988699646623,42.336318,-71.098459,1,rooftop,620,"Huntington Ave",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
M32049,"Child Street at Brian P. Murphy Staircase",42.371976784679745,-71.07200495972165,42.37181,-71.071879,1,rooftop,40,"Child St",,,Cambridge,MA,"Middlesex County",02141,US,"City of Cambridge"
E32005,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,42.310375,-71.107442,1,rooftop,141,"Green St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
D32023,"Spaulding Rehabilitation Hospital - Charlestown Navy Yard",42.378319621,-71.048384428,42.378573,-71.049224,0.99,rooftop,300,"1st Ave",,,Charlestown,MA,"Suffolk County",02129,US,"City of Boston"
C32088,"Central Ave at River St",42.27094707029229,-71.07337901405117,42.270999,-71.073001,1,rooftop,12,"Central Ave",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
192,"Purchase St at Pearl St",42.354659,-71.053181,42.354539,-71.053631,1,rooftop,151,"Pearl St",,,Boston,MA,"Suffolk County",02110,US,"City of Boston"
S32010,"Clarendon Hill at Broadway",42.40626812,-71.132236362,42.406737,-71.132274,0.99,rooftop,105,"Alewife Brook Pkwy",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
K32015,"1200 Beacon St",42.34414898749529,-71.11467361450195,42.344294,-71.114765,1,rooftop,1180,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"City of Brookline"
M32006,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,42.358217,-71.093367,1,rooftop,40,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
96,"Cambridge Main Library at Broadway / Trowbridge St",42.373379,-71.111075,42.373249,-71.11132,1,rooftop,448,Broadway,,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
517,"Salem Willows Park",42.53466911383265,-70.87021440267563,42.534324,-70.870117,1,rooftop,159,"Ft Ave",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32090,"O'Brien Highway at First Street",42.370982,-71.076638,42.371029,-71.07656,1,nearest_street,,MA-28,,,Cambridge,MA,"Middlesex County",02141,US,"TIGER/Line® dataset from the US Census Bureau"
V32004,"Broadway at Lynde St",42.39648358247693,-71.06546759905541,42.396068,-71.065164,0.99,rooftop,41,"Bow St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32088,"55 Wheeler Street",42.390821,-71.143946,42.390677,-71.143682,1,rooftop,50,"Wheeler St",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32052,"Harvard Stadium: N. Harvard St at Soldiers Field Rd",42.368019,-71.1242,42.367838,-71.123818,1,rooftop,710,"Soldiers Field Rd",,,Boston,MA,"Suffolk County",02163,US,"City of Boston"
97,"Harvard University River Houses at DeWolfe St / Cowperthwaite St",42.369239074859216,-71.11687034368515,42.369397,-71.116839,1,rooftop,28,"Dewolfe St",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32000,"Fan Pier",42.3533905070523,-71.04457139968872,42.353224,-71.045411,0.99,rooftop,1-5,"Marina Park Dr",,,Boston,MA,"Suffolk County",02210,US,"City of Boston"
T32016,"Bridge Street Neck",42.52810051875824,-70.88971138000488,42.527942,-70.889797,1,rooftop,123,"Webb St",,,Salem,MA,"Essex County",01970,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
